"area","file","line","label","field","dynamic_name","column","declared_required","named","api_modules","target_tables","candidate_tables","disposition","candidate_nonempty_rows","scenario","evidence_key","note"
"cost","cost/control.vue","483","预测日期","forecastDate","","forecast_date","True","False","costControl;system","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","cost_forecast","DATA_VALUE","1","SEEDED","cost_forecast.forecast_date:1",""
"cost","cost/control.vue","536","措施编号","actionCode","","action_code","True","False","costControl;system","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","cost_corrective_action","DATA_VALUE","2","SEEDED","cost_corrective_action.action_code:2",""
"cost","cost/control.vue","538","措施名称","actionTitle","","action_title","True","False","costControl;system","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","cost_corrective_action","DATA_VALUE","2","SEEDED","cost_corrective_action.action_title:2",""
"cost","cost/control.vue","540","根因","rootCause","","root_cause","True","False","costControl;system","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","cost_corrective_action","DATA_VALUE","2","SEEDED","cost_corrective_action.root_cause:2",""
"cost","cost/control.vue","542","行动方案","actionPlan","","action_plan","True","False","costControl;system","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","cost_corrective_action","DATA_VALUE","2","SEEDED","cost_corrective_action.action_plan:2",""
"cost","cost/control.vue","546","预计节约","expectedSavingAmount","","expected_saving_amount","True","False","costControl;system","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","cost_corrective_action","DATA_VALUE","2","SEEDED","cost_corrective_action.expected_saving_amount:2",""
"cost","cost/control.vue","551","责任人","responsibleUserId","","responsible_user_id","True","False","costControl;system","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","cost_corrective_action;cost_forecast_item","DATA_VALUE","3","SEEDED","cost_corrective_action.responsible_user_id:2;cost_forecast_item.responsible_user_id:1",""
"cost","cost/control.vue","564","完成期限","dueDate","","due_date","True","False","costControl;system","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","cost_corrective_action","DATA_VALUE","2","SEEDED","cost_corrective_action.due_date:2",""
"cost","cost/control.vue","572","实际节约金额","actualSavingAmount","","actual_saving_amount","True","False","costControl;system","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","cost_corrective_action","DATA_VALUE","1","SEEDED","cost_corrective_action.actual_saving_amount:1",""
"cost","cost/control.vue","577","结果说明","resultDescription","","result_description","True","False","costControl;system","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","cost_corrective_action","DATA_VALUE","1","SEEDED","cost_corrective_action.result_description:1",""
"cost","cost/ledger.vue","746","间接费科目","costSubjectId","","cost_subject_id","True","False","cost;costSubject","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","cost_forecast_item;cost_item;cost_summary;overhead_allocation_record;overhead_allocation_rule","DATA_VALUE","10","SEEDED","cost_forecast_item.cost_subject_id:1;cost_item.cost_subject_id:6;cost_summary.cost_subject_id:1;overhead_allocation_record.cost_subject_id:1;overhead_allocation_rule.cost_subject_id:1",""
"cost","cost/ledger.vue","761","分摊依据","allocationBasis","","allocation_basis","True","False","cost;costSubject","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","overhead_allocation_rule","DATA_VALUE","1","SEEDED","overhead_allocation_rule.allocation_basis:1",""
"cost","cost/ledger.vue","768","分摊周期","allocationCycle","","allocation_cycle","True","False","cost;costSubject","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","overhead_allocation_rule","DATA_VALUE","1","SEEDED","overhead_allocation_rule.allocation_cycle:1",""
"cost","cost/ledger.vue","789","间接费科目","costSubjectId","","cost_subject_id","True","False","cost;costSubject","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","cost_forecast_item;cost_item;cost_summary;overhead_allocation_record;overhead_allocation_rule","DATA_VALUE","10","SEEDED","cost_forecast_item.cost_subject_id:1;cost_item.cost_subject_id:6;cost_summary.cost_subject_id:1;overhead_allocation_record.cost_subject_id:1;overhead_allocation_rule.cost_subject_id:1",""
"cost","cost/ledger.vue","804","分摊依据","allocationBasis","","allocation_basis","True","False","cost;costSubject","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","overhead_allocation_rule","DATA_VALUE","1","SEEDED","overhead_allocation_rule.allocation_basis:1",""
"cost","cost/ledger.vue","811","分摊周期","allocationCycle","","allocation_cycle","True","False","cost;costSubject","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","overhead_allocation_rule","DATA_VALUE","1","SEEDED","overhead_allocation_rule.allocation_cycle:1",""
"cost","cost/ledger.vue","832","目标月份","allocationMonth","","allocation_month","True","False","cost;costSubject","cost_item;cost_summary;cost_forecast;cost_forecast_item;cost_corrective_action;overhead_allocation_rule;overhead_allocation_run;overhead_allocation_record","","COMMAND_INPUT","0","USER_ENTERED","api:cost;costSubject","操作命令参数；成功执行后转化为状态、记录或关联行，不按同名列持久化。"
"expense","expense/index.vue","189","项目","projectId","","project_id","False","False","budget;expense;file","expense_application","expense_application","DATA_VALUE","1","SEEDED","expense_application.project_id:1",""
"expense","expense/index.vue","200","审批","approvalStatus","","approval_status","False","False","budget;expense;file","expense_application","expense_application","DATA_VALUE","1","SEEDED","expense_application.approval_status:1",""
"expense","expense/index.vue","256","项目","projectId","","project_id","True","False","budget;expense;file","expense_application","expense_application","DATA_VALUE","1","SEEDED","expense_application.project_id:1",""
"expense","expense/index.vue","271","合同","contractId","","contract_id","True","False","budget;expense;file","expense_application","expense_application","DATA_VALUE","1","SEEDED","expense_application.contract_id:1",""
"expense","expense/index.vue","283","预算科目","budgetLineId","","budget_line_id","True","False","budget;expense;file","expense_application","expense_application","DATA_VALUE","1","SEEDED","expense_application.budget_line_id:1",""
"expense","expense/index.vue","292","付款对象","expenseCategory","","expense_category","False","False","budget;expense;file","expense_application","expense_application","DATA_VALUE","1","SEEDED","expense_application.expense_category:1",""
"expense","expense/index.vue","296","费用分类","expenseCategory","","expense_category","True","False","budget;expense;file","expense_application","expense_application","DATA_VALUE","1","SEEDED","expense_application.expense_category:1",""
"expense","expense/index.vue","306","费用日期","expenseDate","","expense_date","True","False","budget;expense;file","expense_application","expense_application","DATA_VALUE","1","SEEDED","expense_application.expense_date:1",""
"expense","expense/index.vue","310","费用金额","amount","","amount","True","False","budget;expense;file","expense_application","expense_application","DATA_VALUE","1","SEEDED","expense_application.amount:1",""
"expense","expense/index.vue","318","费用说明","description","","description","True","False","budget;expense;file","expense_application","expense_application","DATA_VALUE","1","SEEDED","expense_application.description:1",""
"expense","expense/index.vue","322","费用附件","","","","False","False","budget;expense;file","expense_application","","FILE_UPLOAD","0","USER_ENTERED","sys_file:runtime-upload","独立文件组件；文件元数据不写入当前表单模型。"
"finance-operations","finance-operations/index.vue","274","项目","projectId","","project_id","True","False","financeOperations;payment","invoice_ocr_review;finance_account_reconciliation;finance_bank_reconciliation;finance_reconciliation_run;finance_reconciliation_issue;finance_import_batch;finance_import_row;finance_integration_endpoint;bank_receipt;cash_journal_entry;fund_account;payment_schedule","bank_receipt;cash_journal_entry;finance_import_batch;payment_schedule","DATA_VALUE","6","SEEDED","bank_receipt.project_id:2;cash_journal_entry.project_id:2;finance_import_batch.project_id:1;payment_schedule.project_id:1",""
"finance-operations","finance-operations/index.vue","280","合同","contractId","","contract_id","True","False","financeOperations;payment","invoice_ocr_review;finance_account_reconciliation;finance_bank_reconciliation;finance_reconciliation_run;finance_reconciliation_issue;finance_import_batch;finance_import_row;finance_integration_endpoint;bank_receipt;cash_journal_entry;fund_account;payment_schedule","bank_receipt;cash_journal_entry;payment_schedule","DATA_VALUE","5","SEEDED","bank_receipt.contract_id:2;cash_journal_entry.contract_id:2;payment_schedule.contract_id:1",""
"finance-operations","finance-operations/index.vue","286","计划名称","scheduleName","","schedule_name","True","False","financeOperations;payment","invoice_ocr_review;finance_account_reconciliation;finance_bank_reconciliation;finance_reconciliation_run;finance_reconciliation_issue;finance_import_batch;finance_import_row;finance_integration_endpoint;bank_receipt;cash_journal_entry;fund_account;payment_schedule","payment_schedule","DATA_VALUE","1","SEEDED","payment_schedule.schedule_name:1",""
"finance-operations","finance-operations/index.vue","288","计划日期","plannedDate","","planned_date","True","False","financeOperations;payment","invoice_ocr_review;finance_account_reconciliation;finance_bank_reconciliation;finance_reconciliation_run;finance_reconciliation_issue;finance_import_batch;finance_import_row;finance_integration_endpoint;bank_receipt;cash_journal_entry;fund_account;payment_schedule","payment_schedule","DATA_VALUE","1","SEEDED","payment_schedule.planned_date:1",""
"finance-operations","finance-operations/index.vue","290","计划金额","plannedAmount","","planned_amount","True","False","financeOperations;payment","invoice_ocr_review;finance_account_reconciliation;finance_bank_reconciliation;finance_reconciliation_run;finance_reconciliation_issue;finance_import_batch;finance_import_row;finance_integration_endpoint;bank_receipt;cash_journal_entry;fund_account;payment_schedule","payment_schedule","DATA_VALUE","1","SEEDED","payment_schedule.planned_amount:1",""
"finance-operations","finance-operations/index.vue","296","提前提醒天数","reminderDays","","reminder_days","False","False","financeOperations;payment","invoice_ocr_review;finance_account_reconciliation;finance_bank_reconciliation;finance_reconciliation_run;finance_reconciliation_issue;finance_import_batch;finance_import_row;finance_integration_endpoint;bank_receipt;cash_journal_entry;fund_account;payment_schedule","payment_schedule","DATA_VALUE","1","SEEDED","payment_schedule.reminder_days:1",""
"finance-operations","finance-operations/index.vue","308","付款记录 ID","payRecordId","","pay_record_id","True","False","financeOperations;payment","invoice_ocr_review;finance_account_reconciliation;finance_bank_reconciliation;finance_reconciliation_run;finance_reconciliation_issue;finance_import_batch;finance_import_row;finance_integration_endpoint;bank_receipt;cash_journal_entry;fund_account;payment_schedule","bank_receipt;cash_journal_entry","DATA_VALUE","2","SEEDED","bank_receipt.pay_record_id:1;cash_journal_entry.pay_record_id:1",""
